datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
1.0,249.0,METERS,WBAN:00240,42.938,-85.061,2019-06-23,2014-07-31,"IONIA CO AIRPORT, MI US"
1.0,394.1,METERS,WBAN:00241,43.579,-90.913,2019-06-23,2014-07-31,"VIROQUA MUNICIPAL AIRPORT, WI US"
1.0,224.0,METERS,WBAN:00243,27.2,-92.2,2019-06-23,2009-12-29,MAGNOLIA OIL PLATFORM
1.0,224.0,METERS,WBAN:00244,28.6,-91.2,2019-06-23,2009-12-29,SHIP SHOAL OIL PLATFORM
1.0,224.0,METERS,WBAN:00246,27.817,-94.317,2019-06-23,2009-12-29,EAST BREAKS OIL PLATFORM
1.0,33.2,METERS,WBAN:00248,31.554,-81.883,2019-06-23,2010-03-01,"JESUP WAYNE CO AIRPORT, GA US"
1.0,354.2,METERS,WBAN:00249,33.633,-85.15,2019-06-23,2011-01-01,"WEST GEORGIA REGIONAL AIRPORT O V GRAY FIELD, GA US"
1.0,108.2,METERS,WBAN:00250,31.429,-83.489,2019-06-23,2011-01-01,"HENRY TIFT MYERS AIRPORT, GA US"
1.0,307.2,METERS,WBAN:00251,40.204,-84.532,2019-06-23,2010-03-08,"DARKE CO AIRPORT, OH US"
1.0,393.2,METERS,WBAN:00252,33.912,-84.941,2019-06-23,2011-03-31,"PAULDING NORTHWEST ATLANTA AIRPORT, GA US"
1.0,224.0,METERS,WBAN:00253,28.643,-89.794,2019-06-23,2010-05-01,MISSISSIPPI CANYON 311 A
1.0,224.0,METERS,WBAN:00256,29.117,-91.867,2019-06-23,2010-04-30,SOUTH MARSH 268 OIL PLATFORM
1.0,0.3,METERS,WBAN:00260,27.962,-93.671,2019-06-23,2011-01-01,HIGH ISLAND 376
1.0,0.3,METERS,WBAN:00262,27.733,-96.183,2019-06-23,2014-07-31,MUSTANG ISLAND A85A
1.0,422.1,METERS,WBAN:00263,29.724,-98.695,2019-06-23,2014-07-31,"BOERNE STAGE FIELD AIRPORT, TX US"
1.0,773.3,METERS,WBAN:00264,43.581,-116.523,2019-06-23,2010-05-14,"NAMPA MUNICIPAL AIRPORT, ID US"
1.0,241.1,METERS,WBAN:00265,41.066,-86.182,2019-06-23,2010-06-07,"FULTON CO AIRPORT, IN US"
1.0,490.1,METERS,WBAN:00266,47.451,-99.151,2019-06-23,2010-06-10,"CARRINGTON MUNICIPAL AIRPORT, ND US"
1.0,80.2,METERS,WBAN:00267,30.902,-83.881,2019-06-23,2010-07-01,"THOMASVILLE REGIONAL AIRPORT, GA US"
1.0,85.0,METERS,WBAN:00268,32.646,-93.298,2019-06-23,2011-05-01,"MINDEN AIRPORT, LA US"
1.0,671.2,METERS,WBAN:00269,35.947,-114.861,2019-06-23,2011-01-01,"BOULDER CITY MUNICIPAL AIRPORT, NV US"
1.0,309.1,METERS,WBAN:00271,34.817,-82.7,2019-06-23,2010-09-01,"PICKENS CO AIRPORT, SC US"
1.0,101.2,METERS,WBAN:00272,27.35,-94.633,2019-06-23,2011-01-01,BOOMVANG SPAR OIL PLATFORM
1.0,430.1,METERS,WBAN:00274,36.654,-83.218,2019-06-23,2011-01-01,"LEE CO AIRPORT, VA US"
1.0,101.2,METERS,WBAN:00275,33.433,-88.849,2019-06-23,2013-01-01,"GEORGE M BRYAN AIRPORT, MS US"
1.0,517.2,METERS,WBAN:00276,31.841,-99.404,2019-06-23,2010-09-30,"COLEMAN MUNICIPAL AIRPORT, TX US"
1.0,75.3,METERS,WBAN:00278,32.304,-90.411,2019-06-23,2011-04-02,"JOHN BELL WILLIAMS AIRPORT, MS US"
1.0,1540.2,METERS,WBAN:00279,39.667,-119.876,2019-06-23,2011-09-21,"RENO STEAD AIRPORT, NV US"
1.0,2095.2,METERS,WBAN:00280,38.946,-104.57,2019-06-23,2011-01-01,"MEADOW LAKE AIRPORT, CO US"
1.0,555.0,METERS,WBAN:00281,48.884,-99.621,2019-06-23,2010-11-18,"ROLLA MUNICIPAL AIRPORT, ND US"
1.0,840.0,METERS,WBAN:00282,46.925,-103.982,2019-06-23,2011-01-01,"BEACH AIRPORT, ND US"
1.0,272.2,METERS,WBAN:00283,48.784,-97.632,2019-06-23,2011-01-01,"CAVALIER MUNICIPAL AIRPORT, ND US"
1.0,198.1,METERS,WBAN:00284,34.689,-86.006,2019-06-23,2011-01-01,"SCOTTSBORO MUNICIPAL AIRPORT WORD FIELD, AL US"
1.0,450.2,METERS,WBAN:00285,48.48,-99.236,2019-06-23,2010-11-18,"CANDO MUNICIPAL AIRPORT, ND US"
1.0,255.1,METERS,WBAN:00286,44.251,-90.855,2019-06-23,2010-11-18,"BLACK RIVER FALLS AREA AIRPORT, WI US"
1.0,594.1,METERS,WBAN:00287,48.929,-103.297,2019-06-23,2011-01-01,"CROSBY MUNICIPAL AIRPORT, ND US"
1.0,490.1,METERS,WBAN:00288,48.753,-98.393,2019-06-23,2014-07-31,"ROBERTSON FIELD AIRPORT, ND US"
1.0,691.0,METERS,WBAN:00289,48.381,-102.898,2019-06-23,2010-11-18,"TIOGA MUNICIPAL AIRPORT, ND US"
1.0,16.2,METERS,WBAN:00290,35.937,-77.547,2019-06-23,2010-11-22,"TARBORO EDGECOMBE AIRPORT, NC US"
1.0,251.2,METERS,WBAN:00291,48.405,-97.371,2019-06-23,2011-01-01,"HUTSON FIELD AIRPORT, ND US"
1.0,553.2,METERS,WBAN:00292,47.29,-101.581,2019-06-23,2011-01-01,"MERCER CO REGIONAL AIRPORT, ND US"
1.0,472.1,METERS,WBAN:00293,48.39,-100.024,2019-06-23,2011-01-01,"RUGBY MUNICIPAL AIRPORT, ND US"
1.0,643.1,METERS,WBAN:00294,47.796,-103.254,2019-06-23,2010-11-18,"WATFORD CITY MUNICIPAL AIRPORT, ND US"
1.0,593.1,METERS,WBAN:00296,46.768,-100.894,2019-06-23,2010-11-18,"MANDAN MUNICIPAL AIRPORT, ND US"
1.0,491.0,METERS,WBAN:00297,46.117,-89.883,2019-06-23,2011-12-15,"MANITOWISH WATERS AIRPORT, WI US"
1.0,254.2,METERS,WBAN:00298,43.067,-83.267,2019-06-23,2013-01-01,"DUPONT LAPEER AIRPORT, MI US"
1.0,24.1,METERS,WBAN:00299,29.067,-81.283,2019-06-23,2012-02-09,"DELAND MUNICIPAL AIRPORT SYDNEY H TAYLOR FIELD, FL US"
1.0,684.3,METERS,WBAN:00300,48.301,-102.406,2019-06-23,2011-01-01,"STANLEY MUNICIPAL AIRPORT, ND US"
1.0,427.0,METERS,WBAN:00301,46.942,-98.018,2019-06-23,2011-01-01,"BARNES CO MUNICIPAL AIRPORT, ND US"
1.0,53.0,METERS,WBAN:00302,29.233,-87.783,2019-06-23,2011-01-12,VIOSCA KNOLL 768 OIL PLATFORM
1.0,30.2,METERS,WBAN:00303,27.833,-91.983,2019-06-23,2010-11-03,SALSA
1.0,28.0,METERS,WBAN:00304,28.633,-91.483,2019-06-23,2011-01-13,EUGENE ISLAND OIL PLATFORM
1.0,75.3,METERS,WBAN:00306,29.183,-94.517,2019-06-23,2010-11-22,HIGH ISLAND 179 OIL PLATFORM
1.0,25.0,METERS,WBAN:00307,29.296,-88.842,2019-06-23,2011-01-13,MAIN PASS 140B
1.0,711.1,METERS,WBAN:00310,48.726,-116.295,2019-06-23,2011-01-18,"BOUNDARY CO AIRPORT, ID US"
1.0,130.1,METERS,WBAN:00311,34.915,-88.604,2019-06-23,2011-01-25,"ROSCOE TURNER AIRPORT, MS US"
1.0,50.3,METERS,WBAN:00312,27.2,-90.033,2019-06-23,2011-03-10,ATLANTIS OIL PLATFORM
1.0,10.1,METERS,WBAN:00313,30.071,-94.216,2019-06-23,2011-03-10,"BEAUMONT MUNICIPAL AIRPORT, TX US"
1.0,53.0,METERS,WBAN:00314,34.3,-90.512,2019-06-23,2011-03-11,"FLETCHER FIELD AIRPORT, MS US"
1.0,288.0,METERS,WBAN:00315,40.28,-83.115,2019-06-23,2011-03-15,"DELAWARE MUNICIPAL JIM MOORE FIELD AIRPORT, OH US"
1.0,378.3,METERS,WBAN:00316,45.506,-91.981,2019-06-23,2011-03-09,"CUMBERLAND MUNICIPAL AIRPORT, WI US"
1.0,149.0,METERS,WBAN:00317,31.606,-90.409,2019-06-23,2011-04-02,"BROOKHAVEN LINCOLN CO AIRPORT, MS US"
1.0,542.2,METERS,WBAN:00318,46.218,-100.245,2019-06-23,2011-05-13,"LINTON MUNICIPAL AIRPORT, ND US"
1.0,1121.1,METERS,WBAN:00319,40.1,-102.233,2019-06-23,2014-07-31,"WRAY MUNICIPAL AIRPORT, CO US"
1.0,27.1,METERS,WBAN:00320,38.25,-122.6,2019-06-23,2014-07-31,"PETALUMA MUNICIPAL AIRPORT, CA US"
1.0,407.2,METERS,WBAN:00321,46.167,-98.083,2019-06-23,2014-08-22,"OAKES MUNICIPAL AIRPORT, ND US"
1.0,489.2,METERS,WBAN:00322,47.783,-99.933,2019-06-23,2014-07-31,"HARVEY MUNICIPAL AIRPORT, ND US"
1.0,373.1,METERS,WBAN:00323,41.233,-96.6,2019-06-23,2011-05-17,"WAHOO MUNICIPAL AIRPORT, NE US"
1.0,342.3,METERS,WBAN:00324,40.367,-83.817,2019-06-23,2011-05-12,"BELLEFONTAINE REGIONAL AIRPORT, OH US"
1.0,21.0,METERS,WBAN:00325,30.598,-84.557,2019-06-23,2014-07-31,"QUINCY MUNICIPAL AIRPORT, FL US"
1.0,5.2,METERS,WBAN:00326,30.617,-81.467,2019-06-23,2011-05-12,"FERNANDINA BEACH MUNICIPAL AIRPORT, FL US"
1.0,434.0,METERS,WBAN:00327,47.423,-98.106,2019-06-23,2015-09-26,"COOPERSTOWN MUNICIPAL AIRPORT, ND US"
1.0,142.6,METERS,WBAN:00328,32.11,-84.189,2019-06-23,2011-07-11,"JIMMY CARTER REGIONAL AIRPORT, GA US"
1.0,324.0,METERS,WBAN:00329,37.974,-92.691,2019-06-22,2011-06-30,"CAMDENTON MEMORIAL AIRPORT, MO US"
1.0,100.3,METERS,WBAN:00330,32.609,-82.37,2019-06-23,2011-07-04,"EAST GEORGIA REGIONAL AIRPORT, GA US"
1.0,115.2,METERS,WBAN:00331,29.248,-88.441,2019-06-23,2011-08-24,MAIN PASS 289 C OIL PLATFORM
1.0,90.2,METERS,WBAN:00332,28.27,-92.264,2019-06-23,2011-08-25,VERMILION 331 OIL PLATFORM
1.0,30.2,METERS,WBAN:00333,29.117,-90.2,2019-06-23,2011-10-01,"PORT FORCHON HELIPORT, LA US"
1.0,473.0,METERS,WBAN:00334,36.859,-83.358,2019-06-23,2014-07-31,"TUCKER GUTHRIE MEMORIAL AIRPORT, KY US"
1.0,203.3,METERS,WBAN:00335,32.567,-84.251,2019-06-23,2015-05-11,"BUTLER MUNICIPAL AIRPORT, GA US"
1.0,225.2,METERS,WBAN:00336,40.711,-86.375,2019-06-23,2011-10-28,"LOGANSPORT CASS CO AIRPORT, IN US"
1.0,93.3,METERS,WBAN:00337,32.214,-83.128,2019-06-23,2011-11-02,"HEART OF GEORGIA REGIONAL AIRPORT, GA US"
1.0,5.2,METERS,WBAN:00338,30.033,-85.533,2019-06-23,2012-01-25,"TYNDALL DRONE RUNWAY, FL US"
1.0,292.3,METERS,WBAN:00339,33.227,-84.275,2019-06-23,2011-11-18,"GRIFFIN SPALDING CO AIRPORT, GA US"
1.0,187.1,METERS,WBAN:00340,35.704,-79.504,2019-06-22,2011-12-15,"SILER CITY MUNICIPAL AIRPORT, NC US"
1.0,2588.1,METERS,WBAN:00342,42.517,-108.783,2019-06-23,2012-01-30,"SOUTH PASS, WY US"
1.0,355.1,METERS,WBAN:00343,44.017,-92.483,2019-06-23,2014-07-31,"ST MARYS HOSPITAL, MN US"
1.0,298.1,METERS,WBAN:00344,35.178,-86.066,2019-06-23,2012-02-09,"WINCHESTER MUNICIPAL AIRPORT, TN US"
1.0,728.2,METERS,WBAN:00346,40.983,-122.694,2019-06-23,2014-07-31,"TRINITY CENTER AIRPORT, CA US"
1.0,247.2,METERS,WBAN:00347,41.572,-86.735,2019-06-23,2012-04-02,"LA PORTE MUNICIPAL AIRPORT, IN US"
1.0,330.1,METERS,WBAN:00348,35.38,-86.246,2019-06-23,2012-04-08,"TULLAHOMA REGIONAL AIRPORT WILLIAM NORTHERN FIELD, TN US"
1.0,967.1,METERS,WBAN:00349,32.331,-102.53,2019-06-23,2014-07-31,"ANDREWS CO AIRPORT, TX US"
1.0,111.3,METERS,WBAN:00350,31.684,-83.27,2019-06-23,2012-06-20,"FITZGERALD MUNICIPAL AIRPORT, GA US"
1.0,123.1,METERS,WBAN:00351,30.879,-96.971,2019-06-23,2012-05-01,"CAMERON MUNICIPAL AIRPORT, TX US"
1.0,78.0,METERS,WBAN:00352,31.885,-82.647,2019-06-23,2012-07-05,"HAZLEHURST AIRPORT, GA US"
1.0,2225.0,METERS,WBAN:00353,43.467,-108.389,2019-06-23,2012-08-06,"BOYSEN THERMOPOL, WY US"
1.0,237.1,METERS,WBAN:00354,39.332,-94.31,2019-06-23,2012-08-21,"MIDWEST NATIONAL AIR CENTER AIRPORT, MO US"
1.0,372.2,METERS,WBAN:00355,34.317,-84.417,2019-06-23,2005-01-01,"CHEROKEE CO AIRPORT, GA US"
1.0,6.1,METERS,WBAN:00356,38.533,-76.033,2019-06-23,2006-10-03,"CAMBRIDGE DORCHESTER AIRPORT, MD US"
1.0,396.2,METERS,WBAN:00357,31.666,-98.149,2019-06-23,2009-01-01,"HAMILTON MUNICIPAL AIRPORT, TX US"
1.0,15.2,METERS,WBAN:00358,38.981,-76.922,2019-06-23,2006-10-25,"COLLEGE PARK AIRPORT, MD US"
1.0,3.0,METERS,WBAN:00359,30.131,-93.376,2019-06-23,2006-10-24,"SOUTHLAND FIELD AIRPORT, LA US"
1.0,10.1,METERS,WBAN:00360,27.267,-80.85,2019-06-23,2007-01-16,"OKEECHOBEE CO AIRPORT, FL US"
1.0,218.2,METERS,WBAN:00361,37.033,-85.95,2019-06-23,2005-01-01,"GLASGOW MUNICIPAL AIRPORT, KY US"
1.0,276.1,METERS,WBAN:00362,31.417,-97.8,2019-06-23,2005-01-01,"GATESVILLE MUNICIPAL AIRPORT, TX US"
1.0,243.2,METERS,WBAN:00363,38.783,-93.8,2019-06-23,2007-10-16,"SKYHAVEN AIRPORT, MO US"
1.0,489.2,METERS,WBAN:00364,35.55,-98.667,2019-06-23,2007-11-14,"THOMAS P STAFFORD AIRPORT, OK US"
1.0,5.2,METERS,WBAN:00365,27.917,-97.2,2019-06-23,2007-10-16,"T P MC CAMPBELL AIRPORT, TX US"
1.0,34.1,METERS,WBAN:00366,32.2,-81.87,2019-06-23,2009-01-01,"CLAXTON EVANS CO AIRPORT, GA US"
1.0,103.0,METERS,WBAN:00367,38.586,-77.711,2019-06-23,2009-01-01,"WARRENTON FAUQUIER AIRPORT, VA US"
1.0,290.2,METERS,WBAN:00368,48.941,-97.903,2019-06-23,2010-11-18,"WALHALLA MUNICIPAL AIRPORT, ND US"
0.82,5.2,METERS,WBAN:00370,35.02,-76.46,2019-06-23,2014-07-31,"PINEY ISLAND, NC US"
1.0,31.1,METERS,WBAN:00371,33.587,-80.209,2019-06-23,2009-01-01,"SANTEE COOPER REGIONAL AIRPORT, SC US"
1.0,312.1,METERS,WBAN:00372,36.056,-85.531,2019-06-23,2012-06-04,"UPPER CUMBERLAND REGIONAL AIRPORT, TN US"
1.0,40.2,METERS,WBAN:00373,33.617,-92.767,2019-06-23,2007-05-01,"HARRELL FIELD AIRPORT, AR US"
1.0,1572.2,METERS,WBAN:00374,34.257,-111.339,2019-06-23,1996-01-01,"PAYSON AIRPORT, AZ US"
1.0,1471.3,METERS,WBAN:00375,34.85,-111.783,2019-06-23,1996-01-01,"SEDONA AIRPORT, AZ US"
1.0,15.2,METERS,WBAN:00377,28.817,-82.317,2019-06-23,2009-08-12,"INVERNESS AIRPORT, FL US"
1.0,46.0,METERS,WBAN:00378,30.356,-95.008,2019-06-23,2014-07-31,"CLEVELAND MUNICIPAL AIRPORT, TX US"
1.0,122.2,METERS,WBAN:00379,40.567,-75.483,2019-06-23,2014-07-31,"ALLENTOWN QUEEN CITY MUNICIPAL AIRPORT, PA US"
1.0,365.2,METERS,WBAN:00380,41.217,-81.25,2019-06-23,1996-05-31,"PORTAGE CO AIRPORT, OH US"
1.0,7.0,METERS,WBAN:00381,30.243,-92.673,2019-06-23,2014-07-31,"JENNINGS AIRPORT, LA US"
1.0,303.3,METERS,WBAN:00382,34.594,-83.296,2019-06-23,2012-06-07,"TOCCOA RG LETOURNEAU FIELD AIRPORT, GA US"
1.0,91.1,METERS,WBAN:00383,35.017,-80.083,2019-06-23,2007-05-21,"ANSON CO AIRPORT JEFF CLOUD FIELD, NC US"
0.93,200.3,METERS,WBAN:00384,41.7033,-86.8212,2019-06-23,1996-01-01,"MICHIGAN CITY MUNICIPAL AIRPORT PHILLIPS FIELD, IN US"
1.0,2995.3,METERS,WBAN:00385,38.783,-106.217,2019-06-22,2005-06-11,"BALD MOUNTAIN COTTONWOOD PASS, CO US"
1.0,1198.2,METERS,WBAN:00386,44.483,-103.783,2019-06-23,1996-01-02,"BLACK HILLS AIRPORT CLYDE ICE FIELD, SD US"
1.0,1127.2,METERS,WBAN:00387,44.4,-118.967,2019-06-23,2005-01-03,"GRANT CO REGIONAL AIRPORT OGILVIE FIELD, OR US"
1.0,212.1,METERS,WBAN:00388,40.817,-87.05,2019-06-23,2011-05-16,"JASPER CO AIRPORT, IN US"
1.0,69.2,METERS,WBAN:00389,33.873,-88.49,2019-06-23,2012-01-10,"MONROE CO AIRPORT, MS US"
1.0,4.3,METERS,WBAN:00390,32.9,-79.783,2019-06-23,2009-01-01,"MOUNT PLEASANT REGIONAL AIRPORT FASION FIELD, SC US"
1.0,12.2,METERS,WBAN:00391,33.317,-79.317,2019-06-23,2009-05-10,"GEORGETOWN CO AIRPORT, SC US"
1.0,72.2,METERS,WBAN:00392,36.9,-121.417,2019-06-23,2009-02-01,"HOLLISTER MUNICIPAL AIRPORT, CA US"
1.0,290.2,METERS,WBAN:00394,34.147,-83.561,2019-06-22,2011-09-27,"JACKSON CO AIRPORT, GA US"
1.0,119.2,METERS,WBAN:00396,40.554,-124.133,2019-06-23,2011-09-21,"ROHNERVILLE AIRPORT, CA US"
1.0,961.0,METERS,WBAN:00397,39.224,-121.003,2019-06-23,2011-09-21,"NEVADA CO AIR PARK, CA US"
0.68,4.3,METERS,WBAN:00399,18.04583,-63.11472,2019-06-22,1996-01-01,"PRINCESS JULIANA INTERNATIONAL AIRPORT, NN"
0.53,40.2,METERS,WBAN:00400,17.49833,-62.98028,2019-06-23,1996-01-01,"F D ROOSEVELT AIRPORT, NL"
0.96,8.2,METERS,WBAN:00401,16.267,-61.6,2019-06-22,1996-01-01,"POINTE A PITRE INTERNATIONAL AIRPORT, FR"
0.39,14.0,METERS,WBAN:00402,15.533,-61.3,2019-06-22,1996-01-01,"MELVILLE HALL AIRPORT, DO"
0.39,5.2,METERS,WBAN:00403,15.333,-61.383,2019-06-22,1996-01-01,"CANEFIELD AIRPORT, DO"
1.0,7.0,METERS,WBAN:00404,14.6,-61.0,2019-06-22,1996-01-01,"MARTINIQUE AIME CESAIRE INTERNATIONAL AIRPORT, FR"
0.35,2.1,METERS,WBAN:00405,14.017,-61.0,2019-06-22,1996-01-01,"GEORGE F L CHARLES AIRPORT, ST"
0.59,10.1,METERS,WBAN:00406,13.75,-60.95,2019-06-22,1996-01-01,"HEWANORRA INTERNATIONAL AIRPORT, ST"
0.59,52.1,METERS,WBAN:00408,13.067,-59.483,2019-06-22,1996-01-01,GRANTLEY ADAMS INTERNATIONAL AIRPORT
0.6,7.0,METERS,WBAN:00409,12.0,-61.783,2019-06-22,1996-01-01,MAURICE BISHOP INTERNATIONAL AIRPORT
0.71,12.2,METERS,WBAN:00410,11.15,-60.833,2019-06-22,1996-01-01,"ARTHUR NAPOLEON RAYMOND ROBINSON INTERNATIONAL AIRPORT, TD"
0.65,18.3,METERS,WBAN:00411,12.5,-70.017,2019-06-22,1996-01-01,"QUEEN BEATRIX INTERNATIONAL AIRPORT, AA"
0.68,9.1,METERS,WBAN:00412,12.2,-68.967,2019-06-22,1996-01-01,HATO INTERNATIONAL AIRPORT
0.6,7.0,METERS,WBAN:00413,12.15,-68.283,2019-06-22,1996-01-02,FLAMINGO INTERNATIONAL AIRPORT
1.0,60.0,METERS,WBAN:00415,29.84475,-82.04752,2019-06-23,2011-03-12,"KEYSTONE AIRPARK, FL US"
1.0,275.2,METERS,WBAN:00416,38.66722,-78.50111,2019-06-23,2014-07-31,"LURAY CAVERNS AIRPORT, VA US"
1.0,4113.3,METERS,WBAN:00419,39.8,-105.766,2019-06-23,2007-04-01,"BERTHOUD PASS, CO US"
1.0,124.4,METERS,WBAN:00421,37.35,-87.4,2019-06-23,2014-07-31,"MADISONVILLE MUNICIPAL AIRPORT, KY US"
1.0,3438.1,METERS,WBAN:00422,39.05,-105.516,2019-06-22,2005-06-11,"WILKERSON PASS, CO US"
1.0,25.6,METERS,WBAN:00423,30.44105,-93.47361,2019-06-23,2014-07-31,"DE QUINCY INDUSTRIAL AIRPARK, LA US"
1.0,3232.1,METERS,WBAN:00424,39.43333,-107.38333,2019-06-22,2005-06-11,"SUNLIGHT, CO US"
1.0,149.0,METERS,WBAN:00425,43.98547,-73.09547,2019-06-23,2014-07-31,"MIDDLEBURY STATE AIRPORT, VT US"
1.0,55.8,METERS,WBAN:00428,34.0998,-93.066,2019-06-23,2013-05-01,"DEXTER B FLORENCE MEMORIAL FIELD AIRPORT, AR US"
1.0,1810.5,METERS,WBAN:00429,38.23875,-108.56327,2019-06-23,2012-12-06,"HOPKINS FIELD AIRPORT, CO US"
1.0,303.6,METERS,WBAN:00430,41.63968,-85.08349,2019-06-23,2014-07-31,"TRI STATE STEUBEN CO AIRPORT, IN US"
1.0,108.8,METERS,WBAN:00431,32.5205,-94.3077,2019-06-23,2011-05-18,"HARRISON CO AIRPORT, TX US"
0.92,2057.1,METERS,WBAN:00433,38.3557,-119.519,2019-06-23,2009-08-27,"BRIDGEPORT SONORA JUNCTION, CA US"
1.0,0.0,METERS,WBAN:00434,28.058,-95.872,2019-06-23,2010-07-01,BRAZOS 133B
1.0,34.1,METERS,WBAN:00435,28.5,-95.716,2019-06-23,2010-05-13,BRAZOS 451 OILP
1.0,395.9,METERS,WBAN:00436,41.41167,-96.10861,2019-06-23,2009-01-01,"BLAIR MUNICIPAL AIRPORT, NE US"
1.0,176.2,METERS,WBAN:00437,36.66458,-88.37277,2019-06-23,2010-11-09,"KYLE OAKLEY FIELD AIRPORT, KY US"
1.0,112.2,METERS,WBAN:00438,30.71569,-96.33136,2019-06-23,2014-07-31,"COULTER FIELD AIRPORT, TX US"
1.0,94.8,METERS,WBAN:00439,31.98883,-83.77391,2019-06-23,2014-07-31,"CRISP CO CORDELE AIRPORT, GA US"
1.0,295.7,METERS,WBAN:00440,34.26869,-85.85802,2019-06-23,2014-07-31,"CULLMAN REGIONAL AIRPORT FOLSOM FIELD, AL US"
1.0,143.3,METERS,WBAN:00441,38.70042,-87.12973,2019-06-23,2013-08-26,"DAVIESS CO AIRPORT, IN US"
1.0,36.3,METERS,WBAN:00442,29.11666,-89.55,2019-06-23,2010-04-30,WEST DELTA 27A
1.0,2224.1,METERS,WBAN:00443,43.54836,-109.69025,2019-06-23,2013-05-14,"DUBOIS MUNICIPAL AIRPORT, WY US"
1.0,1996.1,METERS,WBAN:00444,41.03744,-107.49252,2019-06-23,2013-07-31,"DIXON AIRPORT, WY US"
1.0,34.1,METERS,WBAN:00445,32.46383,-87.95405,2019-06-23,2014-07-31,"DEMOPOLIS MUNICIPAL AIRPORT, AL US"
1.0,1272.8,METERS,WBAN:00446,43.8854,-104.3179,2019-06-23,2014-07-31,"MONDELL FIELD AIRPORT, WY US"
1.0,135.3,METERS,WBAN:00447,32.16384,-95.82835,2019-06-23,2014-07-31,"ATHENS MUNICIPAL AIRPORT, TX US"
1.0,175.3,METERS,WBAN:00448,32.93059,-96.43548,2019-06-23,2012-08-13,"RALPH M HALL ROCKWALL MUNICIPAL AIRPORT, TX US"
1.0,1680.4,METERS,WBAN:00450,39.7842,-104.5376,2019-06-23,2005-12-03,"FRONT RANGE AIRPORT, CO US"
1.0,411.2,METERS,WBAN:00451,36.6985,-93.4022,2019-06-23,2014-07-31,"BRANSON WEST MUNICIPAL EMERSON FIELD AIRPORT, MO US"
1.0,1010.1,METERS,WBAN:00452,45.94255,-116.12341,2019-06-23,1996-01-01,"IDAHO CO AIRPORT, ID US"
0.08,43.3,METERS,WBAN:00454,28.18333,-88.48333,2019-06-22,2014-08-01,OFFSHORE
1.0,25.3,METERS,WBAN:00456,26.93333,-94.68333,2019-06-23,2011-08-24,ALAMINOS CANYON
1.0,12.2,METERS,WBAN:00457,30.7183,-91.4786,2019-06-23,2011-12-21,"FALSE RIVER REGIONAL AIRPORT, LA US"
1.0,256.9,METERS,WBAN:00458,39.07838,-84.21022,2019-06-23,2014-07-31,"CLERMONT CO AIRPORT, OH US"
1.0,25.3,METERS,WBAN:00459,28.51666,-88.28333,2019-06-23,2014-07-31,MISS CANYON 474
1.0,4.6,METERS,WBAN:00460,30.17272,-90.94061,2019-06-23,2014-07-31,"LOUISIANA REGIONAL AIRPORT, LA US"
1.0,166.1,METERS,WBAN:00461,31.64117,-96.51445,2019-06-23,2013-08-29,"MEXIA LIMESTONE CO AIRPORT, TX US"
1.0,25.0,METERS,WBAN:00462,39.9275,-74.2923,2019-06-23,2007-11-14,"OCEAN CO AIRPORT, NJ US"
1.0,207.9,METERS,WBAN:00463,35.55438,-87.17913,2019-06-23,2013-03-09,"MAURY CO AIRPORT, TN US"
1.0,184.4,METERS,WBAN:00464,44.87405,-87.90977,2019-06-23,2014-07-31,"J DOUGLAS BAKE MEMORIAL AIRPORT, WI US"
0.88,651.1,METERS,WBAN:00465,42.24122,-78.37136,2019-06-23,1996-01-02,"CATTARAUGUS CO OLEAN AIRPORT, NY US"
1.0,23.2,METERS,WBAN:00466,30.55838,-92.09938,2019-06-23,2013-05-02,"ST LANDRY PARISH AIRPORT AHART FIELD, LA US"
1.0,272.2,METERS,WBAN:00467,36.17527,-96.15183,2019-06-23,2013-08-22,"WILLIAM R POGUE MUNICIPAL AIRPORT, OK US"
1.0,179.8,METERS,WBAN:00468,41.51627,-82.86948,2019-06-23,2014-07-31,"CARL R KELLER FIELD AIRPORT, OH US"
1.0,164.3,METERS,WBAN:00469,47.10391,-122.28719,2019-06-23,2007-04-01,"PIERCE CO AIRPORT THUN FIELD, WA US"
1.0,367.3,METERS,WBAN:00470,40.94836,-95.91735,2019-06-23,2006-11-21,"PLATTSMOUTH MUNICIPAL AIRPORT, NE US"
1.0,896.1,METERS,WBAN:00471,29.63421,-104.36149,2019-06-23,2013-07-31,"PRESIDIO LELY INTERNATIONAL AIRPORT, TX US"
1.0,42.7,METERS,WBAN:00474,33.86113,-90.75788,2019-06-23,2013-03-18,"CLEVELAND MUNICIPAL AIRPORT, MS US"
1.0,2138.5,METERS,WBAN:00475,41.44352,-106.82752,2019-06-23,2013-05-02,"SHIVELY FIELD AIRPORT, WY US"
1.0,108.2,METERS,WBAN:00477,29.5291,-97.4643,2019-06-23,2014-07-31,"ROGER M DREYER MEMORIAL AIRPORT, TX US"
1.0,1219.5,METERS,WBAN:00479,35.1349,-118.4393,2019-06-23,2009-12-09,"TEHACHAPI MUNICIPAL AIRPORT, CA US"
0.72,1292.0,METERS,WBAN:00480,41.05,-113.06,2019-06-23,2014-07-31,"EAGLE RANGE WEATHER SERVICE OFFICE, UT US"
