event_id,source_row_id,date,start,end,calendar_name,summary,part_summary,event_type,book_ref,calendar_analysis_duration_hours,wall_clock_duration_hours,include_in_first_pass_time,inclusion_rule,overlap_policy_duration_hours,overlap_policy_rule,overlap_other_events,overlap_other_calendars,overlap_restored_hours,title,finish_id,matched_finish_date,match_method
calendar_analysis_row_035287_part_0,calendar_analysis_row_035287,2026-01-20,2026-01-20 05:30:00+00:00,2026-01-20 06:00:00+00:00,Things,book:ibtbf,book:ibtbf,reading,ibtbf,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035288_part_0,calendar_analysis_row_035288,2026-01-20,2026-01-20 06:00:00+00:00,2026-01-20 06:30:00+00:00,Things,book:dc,book:dc,reading,dc,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035289_part_0,calendar_analysis_row_035289,2026-01-20,2026-01-20 06:30:00+00:00,2026-01-20 07:00:00+00:00,Things,book:bn,book:bn,reading,bn,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035309_part_0,calendar_analysis_row_035309,2026-01-20,2026-01-20 23:15:00+00:00,2026-01-21 00:45:00+00:00,Things,read past highlights,read past highlights,reading,past highlights,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035315_part_0,calendar_analysis_row_035315,2026-01-21,2026-01-21 02:30:00+00:00,2026-01-21 02:45:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035317_part_0,calendar_analysis_row_035317,2026-01-21,2026-01-21 03:45:00+00:00,2026-01-21 04:00:00+00:00,Things,Read past highlights,Read past highlights,reading,past highlights,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035318_part_0,calendar_analysis_row_035318,2026-01-21,2026-01-21 04:00:00+00:00,2026-01-21 04:30:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035341_part_0,calendar_analysis_row_035341,2026-01-21,2026-01-21 23:30:00+00:00,2026-01-22 01:00:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,1.5,1.5,True,explicit_reading_or_audiobook_duration,1.5,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035368_part_0,calendar_analysis_row_035368,2026-01-22,2026-01-22 21:45:00+00:00,2026-01-22 22:15:00+00:00,Things,book:ibtbf,book:ibtbf,reading,ibtbf,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035369_part_0,calendar_analysis_row_035369,2026-01-22,2026-01-22 22:15:00+00:00,2026-01-22 22:45:00+00:00,Things,book:tbab,book:tbab,reading,tbab,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035371_part_0,calendar_analysis_row_035371,2026-01-22,2026-01-22 23:15:00+00:00,2026-01-23 01:00:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,1.75,1.75,True,explicit_reading_or_audiobook_duration,1.75,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035374_part_0,calendar_analysis_row_035374,2026-01-23,2026-01-23 02:00:00+00:00,2026-01-23 03:30:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,1.375,1.5,True,explicit_reading_or_audiobook_duration,1.5,full_duration_minor_overlap,Dinner,"Meals, Supplements, Sleep",0.125,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035377_part_0,calendar_analysis_row_035377,2026-01-23,2026-01-23 03:45:00+00:00,2026-01-23 04:15:00+00:00,Things,audiobook: tee,audiobook: tee,audiobook,tee,0.25,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,Take transit from Your location to 10800 Rose Ave,Things,0.25,the effective executive,finish_0187,2026-01-29,ref_to_finished_title
calendar_analysis_row_035406_part_0,calendar_analysis_row_035406,2026-01-24,2026-01-24 03:15:00+00:00,2026-01-24 04:15:00+00:00,Things,book:ibtbf,book:ibtbf,reading,ibtbf,0.875,1.0,True,explicit_reading_or_audiobook_duration,1.0,full_duration_minor_overlap,Dinner,"Meals, Supplements, Sleep",0.125,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035415_part_0,calendar_analysis_row_035415,2026-01-24,2026-01-24 07:00:00+00:00,2026-01-24 07:15:00+00:00,Things,Book:sp,Book:sp,reading,sp,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035417_part_0,calendar_analysis_row_035417,2026-01-24,2026-01-24 13:00:00+00:00,2026-01-24 15:45:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,2.75,2.75,True,explicit_reading_or_audiobook_duration,2.75,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035420_part_0,calendar_analysis_row_035420,2026-01-24,2026-01-24 16:30:00+00:00,2026-01-24 17:00:00+00:00,Things,Book:itbtbf,Book:itbtbf,reading,itbtbf,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035422_part_0,calendar_analysis_row_035422,2026-01-24,2026-01-24 17:15:00+00:00,2026-01-24 17:30:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,0.1490277777777778,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,Travel to WeWork Office Space & Coworking,clark.benham@gmail.com,0.10097222222222221,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035423_part_0,calendar_analysis_row_035423,2026-01-24,2026-01-24 17:30:00+00:00,2026-01-24 18:00:00+00:00,Things,Book:ibtbf,Book:ibtbf,reading,ibtbf,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,ref_to_finished_title
calendar_analysis_row_035429_part_0,calendar_analysis_row_035429,2026-01-24,2026-01-24 22:45:00+00:00,2026-01-25 00:30:00+00:00,Things,finished book: it's better to be feared,finished book: it's better to be feared,finished,it's better to be feared,1.75,1.75,True,explicit_finished_book_duration,1.75,calendar_analysis_duration,,,0.0,it's better to be feared,finish_0186,2026-01-24,finished_event_identity
calendar_analysis_row_035433_part_0,calendar_analysis_row_035433,2026-01-25,2026-01-25 02:45:00+00:00,2026-01-25 03:00:00+00:00,Things,Book; tbab,Book; tbab,reading,tbab,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035437_part_0,calendar_analysis_row_035437,2026-01-25,2026-01-25 03:45:00+00:00,2026-01-25 05:00:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,1.125,1.25,True,explicit_reading_or_audiobook_duration,1.25,full_duration_minor_overlap,Food,"Meals, Supplements, Sleep",0.125,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035442_part_0,calendar_analysis_row_035442,2026-01-25,2026-01-25 06:30:00+00:00,2026-01-25 06:45:00+00:00,Things,book:tbab,book:tbab,reading,tbab,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035445_part_0,calendar_analysis_row_035445,2026-01-25,2026-01-25 16:00:00+00:00,2026-01-25 16:30:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.375,0.5,True,explicit_reading_or_audiobook_duration,0.5,full_duration_minor_overlap,Tug,Waste Time,0.125,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035474_part_0,calendar_analysis_row_035474,2026-01-26,2026-01-26 22:15:00+00:00,2026-01-26 22:45:00+00:00,Things,read,read,generic,,0.5,0.5,False,generic_temporal_read_not_counted_by_default,0.5,calendar_analysis_duration,,,0.0,the effective executive,finish_0187,2026-01-29,generic_temporal
calendar_analysis_row_035476_part_0,calendar_analysis_row_035476,2026-01-26,2026-01-26 23:15:00+00:00,2026-01-27 00:15:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035483_part_0,calendar_analysis_row_035483,2026-01-27,2026-01-27 03:30:00+00:00,2026-01-27 06:30:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,3.0,3.0,True,explicit_reading_or_audiobook_duration,3.0,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035502_part_0,calendar_analysis_row_035502,2026-01-28,2026-01-28 03:45:00+00:00,2026-01-28 04:00:00+00:00,Things,book:bfq,book:bfq,reading,bfq,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035506_part_0,calendar_analysis_row_035506,2026-01-28,2026-01-28 05:30:00+00:00,2026-01-28 05:45:00+00:00,Things,Audiobook: tee,Audiobook: tee,audiobook,tee,0.125,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,Take transit from 520 Broadway to 10800 Rose Ave,Things,0.125,the effective executive,finish_0187,2026-01-29,ref_to_finished_title
calendar_analysis_row_035510_part_0,calendar_analysis_row_035510,2026-01-28,2026-01-28 07:30:00+00:00,2026-01-28 08:30:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035526_part_0,calendar_analysis_row_035526,2026-01-28,2026-01-28 22:00:00+00:00,2026-01-29 00:00:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035532_part_0,calendar_analysis_row_035532,2026-01-29,2026-01-29 03:45:00+00:00,2026-01-29 04:15:00+00:00,Things,book:tbab,book:tbab,reading,tbab,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035534_part_0,calendar_analysis_row_035534,2026-01-29,2026-01-29 05:00:00+00:00,2026-01-29 07:45:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,2.75,2.75,True,explicit_reading_or_audiobook_duration,2.75,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035538_part_0,calendar_analysis_row_035538,2026-01-29,2026-01-29 16:30:00+00:00,2026-01-29 17:00:00+00:00,Things,finished audiobook: the effective executive,finished audiobook: the effective executive,finished,the effective executive,0.25,0.5,True,explicit_finished_book_duration,0.5,full_duration_minor_overlap,Travel to wework,Things,0.25,the effective executive,finish_0187,2026-01-29,finished_event_identity
calendar_analysis_row_035546_part_0,calendar_analysis_row_035546,2026-01-29,2026-01-29 18:30:00+00:00,2026-01-29 19:30:00+00:00,Things,book:tbab,book:tbab,reading,tbab,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035549_part_0,calendar_analysis_row_035549,2026-01-29,2026-01-29 20:30:00+00:00,2026-01-29 20:45:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035551_part_0,calendar_analysis_row_035551,2026-01-29,2026-01-29 21:30:00+00:00,2026-01-30 00:00:00+00:00,Things,book:tbab,book:tbab,reading,tbab,2.5,2.5,True,explicit_reading_or_audiobook_duration,2.5,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035562_part_0,calendar_analysis_row_035562,2026-01-30,2026-01-30 03:45:00+00:00,2026-01-30 04:00:00+00:00,Things,audiobook: seven habits of highly effective people,audiobook: seven habits of highly effective people,audiobook,seven habits of highly effective people,0.125,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,Travel to Home,Things,0.125,the effective executive,finish_0187,2026-01-29,ref_to_finished_title
calendar_analysis_row_035582_part_0,calendar_analysis_row_035582,2026-01-31,2026-01-31 09:30:00+00:00,2026-01-31 09:45:00+00:00,Things,book:tbab,book:tbab,reading,tbab,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035596_part_0,calendar_analysis_row_035596,2026-02-01,2026-02-01 00:00:00+00:00,2026-02-01 00:30:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.1666666666666666,0.5,True,explicit_reading_or_audiobook_duration,0.1666666666666666,calendar_analysis_duration_incompatible_overlap,Amelia | Beach,Things,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035600_part_0,calendar_analysis_row_035600,2026-02-01,2026-02-01 03:30:00+00:00,2026-02-01 03:45:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035604_part_0,calendar_analysis_row_035604,2026-02-01,2026-02-01 08:15:00+00:00,2026-02-01 08:45:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035607_part_0,calendar_analysis_row_035607,2026-02-01,2026-02-01 16:45:00+00:00,2026-02-01 17:00:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035614_part_0,calendar_analysis_row_035614,2026-02-01,2026-02-01 21:00:00+00:00,2026-02-01 21:30:00+00:00,Things,Book:tbab,Book:tbab,reading,tbab,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035617_part_0,calendar_analysis_row_035617,2026-02-02,2026-02-02 00:15:00+00:00,2026-02-02 01:00:00+00:00,Things,book:tbab,book:tbab,reading,tbab,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035620_part_0,calendar_analysis_row_035620,2026-02-02,2026-02-02 02:45:00+00:00,2026-02-02 05:00:00+00:00,Things,book:tbab,book:tbab,reading,tbab,2.25,2.25,True,explicit_reading_or_audiobook_duration,2.25,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,ref_to_finished_title
calendar_analysis_row_035622_part_0,calendar_analysis_row_035622,2026-02-02,2026-02-02 05:15:00+00:00,2026-02-02 05:45:00+00:00,Things,finished book: the best and brightest,finished book: the best and brightest,finished,the best and brightest,0.5,0.5,True,explicit_finished_book_duration,0.5,calendar_analysis_duration,,,0.0,the best and brightest,finish_0188,2026-02-02,finished_event_identity
calendar_analysis_row_035626_part_0,calendar_analysis_row_035626,2026-02-02,2026-02-02 07:00:00+00:00,2026-02-02 07:30:00+00:00,Things,book:bq,book:bq,reading,bq,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035658_part_0,calendar_analysis_row_035658,2026-02-03,2026-02-03 04:15:00+00:00,2026-02-03 04:30:00+00:00,Things,Audiobook: system design interview two,Audiobook: system design interview two,audiobook,system design interview two,0.125,0.25,True,explicit_reading_or_audiobook_duration,0.25,full_duration_minor_overlap,Travel to Home 7:56 train,Things,0.125,,,,
calendar_analysis_row_035662_part_0,calendar_analysis_row_035662,2026-02-03,2026-02-03 06:00:00+00:00,2026-02-03 06:15:00+00:00,Things,read cs,read cs,reading,cs,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035663_part_0,calendar_analysis_row_035663,2026-02-03,2026-02-03 06:15:00+00:00,2026-02-03 06:30:00+00:00,Things,read history,read history,reading,history,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035668_part_0,calendar_analysis_row_035668,2026-02-03,2026-02-03 07:30:00+00:00,2026-02-03 08:00:00+00:00,Things,read,read,generic,,0.375,0.5,False,generic_temporal_read_not_counted_by_default,0.375,calendar_analysis_duration,,,0.0,good omens,finish_0189,2026-02-08,generic_temporal
calendar_analysis_row_035712_part_0,calendar_analysis_row_035712,2026-02-04,2026-02-04 20:45:00+00:00,2026-02-04 21:30:00+00:00,Things,read,read,generic,,0.75,0.75,False,generic_temporal_read_not_counted_by_default,0.75,calendar_analysis_duration,,,0.0,good omens,finish_0189,2026-02-08,generic_temporal
calendar_analysis_row_035764_part_0,calendar_analysis_row_035764,2026-02-06,2026-02-06 23:30:00+00:00,2026-02-07 00:00:00+00:00,Things,book:go,book:go,reading,go,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,good omens,finish_0189,2026-02-08,ref_to_finished_title
calendar_analysis_row_035771_part_0,calendar_analysis_row_035771,2026-02-07,2026-02-07 03:45:00+00:00,2026-02-07 04:00:00+00:00,Things,Book:go,Book:go,reading,go,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,good omens,finish_0189,2026-02-08,ref_to_finished_title
calendar_analysis_row_035777_part_0,calendar_analysis_row_035777,2026-02-07,2026-02-07 06:30:00+00:00,2026-02-07 08:30:00+00:00,Things,Book:go,Book:go,reading,go,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,good omens,finish_0189,2026-02-08,ref_to_finished_title
calendar_analysis_row_035790_part_0,calendar_analysis_row_035790,2026-02-08,2026-02-08 00:30:00+00:00,2026-02-08 03:45:00+00:00,Things,Finished book: good omens,Finished book: good omens,finished,good omens,3.25,3.25,True,explicit_finished_book_duration,3.25,calendar_analysis_duration,,,0.0,good omens,finish_0189,2026-02-08,finished_event_identity
calendar_analysis_row_035819_part_0,calendar_analysis_row_035819,2026-02-09,2026-02-09 22:30:00+00:00,2026-02-09 23:15:00+00:00,Things,finished book: prime movers of globalization,finished book: prime movers of globalization,finished,prime movers of globalization,0.75,0.75,True,explicit_finished_book_duration,0.75,calendar_analysis_duration,,,0.0,prime movers of globalization,finish_0190,2026-02-09,finished_event_identity
calendar_analysis_row_035846_part_0,calendar_analysis_row_035846,2026-02-10,2026-02-10 23:30:00+00:00,2026-02-11 02:15:00+00:00,Things,book:sd,book:sd,reading,sd,2.75,2.75,True,explicit_reading_or_audiobook_duration,2.75,calendar_analysis_duration,,,0.0,shoe dog,finish_0191,2026-02-11,ref_to_finished_title
calendar_analysis_row_035853_part_0,calendar_analysis_row_035853,2026-02-11,2026-02-11 05:30:00+00:00,2026-02-11 08:30:00+00:00,Things,Book:sd,Book:sd,reading,sd,3.0,3.0,True,explicit_reading_or_audiobook_duration,3.0,calendar_analysis_duration,,,0.0,shoe dog,finish_0191,2026-02-11,ref_to_finished_title
calendar_analysis_row_035857_part_0,calendar_analysis_row_035857,2026-02-11,2026-02-11 16:45:00+00:00,2026-02-11 17:00:00+00:00,Things,Finished book: shoe dog,Finished book: shoe dog,finished,shoe dog,0.125,0.25,True,explicit_finished_book_duration,0.25,full_duration_minor_overlap,Travel to 520 Broadway,Things,0.125,shoe dog,finish_0191,2026-02-11,finished_event_identity
calendar_analysis_row_035860_part_0,calendar_analysis_row_035860,2026-02-11,2026-02-11 17:30:00+00:00,2026-02-11 18:00:00+00:00,Things,read,read,generic,,0.5,0.5,False,generic_temporal_read_not_counted_by_default,0.5,calendar_analysis_duration,,,0.0,shoe dog,finish_0191,2026-02-11,generic_temporal
calendar_analysis_row_035903_part_0,calendar_analysis_row_035903,2026-02-13,2026-02-13 06:45:00+00:00,2026-02-13 07:45:00+00:00,Things,read: kipling,read: kipling,reading,kipling,1.0,1.0,True,explicit_reading_or_audiobook_duration,1.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035910_part_0,calendar_analysis_row_035910,2026-02-13,2026-02-13 15:00:00+00:00,2026-02-13 15:30:00+00:00,Things,read: kipling,read: kipling,reading,kipling,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035911_part_0,calendar_analysis_row_035911,2026-02-13,2026-02-13 15:45:00+00:00,2026-02-13 16:30:00+00:00,Things,Listen speeches,Listen speeches,audiobook,speeches,0.375,0.75,True,explicit_reading_or_audiobook_duration,0.75,full_duration_compatible_overlap,Walk,Things,0.375,,,,
calendar_analysis_row_035916_part_0,calendar_analysis_row_035916,2026-02-13,2026-02-13 18:00:00+00:00,2026-02-13 23:00:00+00:00,Things,book:tbatm,book:tbatm,reading,tbatm,4.875,5.0,True,explicit_reading_or_audiobook_duration,5.0,full_duration_minor_overlap,lunch,"Meals, Supplements, Sleep",0.125,the billionaire and the mechanic,finish_0192,2026-02-14,ref_to_finished_title
calendar_analysis_row_035919_part_0,calendar_analysis_row_035919,2026-02-14,2026-02-14 00:15:00+00:00,2026-02-14 00:45:00+00:00,Things,Book:tbatm,Book:tbatm,reading,tbatm,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,the billionaire and the mechanic,finish_0192,2026-02-14,ref_to_finished_title
calendar_analysis_row_035923_part_0,calendar_analysis_row_035923,2026-02-14,2026-02-14 03:15:00+00:00,2026-02-14 04:00:00+00:00,Things,Book:tbatm,Book:tbatm,reading,tbatm,0.625,0.75,True,explicit_reading_or_audiobook_duration,0.75,full_duration_minor_overlap,YouTube,Waste Time,0.125,the billionaire and the mechanic,finish_0192,2026-02-14,ref_to_finished_title
calendar_analysis_row_035930_part_0,calendar_analysis_row_035930,2026-02-14,2026-02-14 05:45:00+00:00,2026-02-14 07:30:00+00:00,Things,Finished book: the billionaire and the mechanic,Finished book: the billionaire and the mechanic,finished,the billionaire and the mechanic,1.75,1.75,True,explicit_finished_book_duration,1.75,calendar_analysis_duration,,,0.0,the billionaire and the mechanic,finish_0192,2026-02-14,finished_event_identity
calendar_analysis_row_035949_part_0,calendar_analysis_row_035949,2026-02-15,2026-02-15 07:00:00+00:00,2026-02-15 07:15:00+00:00,Things,book:ctpow,book:ctpow,reading,ctpow,0.25,0.25,True,explicit_reading_or_audiobook_duration,0.25,calendar_analysis_duration,,,0.0,churchill the power of words,finish_0202,2026-05-07,ref_to_finished_title
calendar_analysis_row_035950_part_0,calendar_analysis_row_035950,2026-02-15,2026-02-15 07:15:00+00:00,2026-02-15 07:45:00+00:00,Things,book:vaet,book:vaet,reading,vaet,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035960_part_0,calendar_analysis_row_035960,2026-02-16,2026-02-16 00:15:00+00:00,2026-02-16 00:45:00+00:00,Things,Book:vaet,Book:vaet,reading,vaet,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035968_part_0,calendar_analysis_row_035968,2026-02-16,2026-02-16 12:00:00+00:00,2026-02-16 14:00:00+00:00,Things,Book:vaet,Book:vaet,reading,vaet,2.0,2.0,True,explicit_reading_or_audiobook_duration,2.0,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_035981_part_0,calendar_analysis_row_035981,2026-02-17,2026-02-17 06:00:00+00:00,2026-02-17 06:30:00+00:00,Things,Book:vaet,Book:vaet,reading,vaet,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_036011_part_0,calendar_analysis_row_036011,2026-02-18,2026-02-18 06:00:00+00:00,2026-02-18 06:20:00+00:00,Things,Book:vaet,Book:vaet,reading,vaet,0.3333333333333333,0.3333333333333333,True,explicit_reading_or_audiobook_duration,0.3333333333333333,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_036012_part_0,calendar_analysis_row_036012,2026-02-18,2026-02-18 06:20:00+00:00,2026-02-18 06:40:00+00:00,Things,book:taocp,book:taocp,reading,taocp,0.3333333333333333,0.3333333333333333,True,explicit_reading_or_audiobook_duration,0.3333333333333333,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_036013_part_0,calendar_analysis_row_036013,2026-02-18,2026-02-18 06:40:00+00:00,2026-02-18 07:00:00+00:00,Things,book:sp,book:sp,reading,sp,0.3333333333333333,0.3333333333333333,True,explicit_reading_or_audiobook_duration,0.3333333333333333,calendar_analysis_duration,,,0.0,,,,
calendar_analysis_row_036035_part_0,calendar_analysis_row_036035,2026-02-19,2026-02-19 06:00:00+00:00,2026-02-19 06:30:00+00:00,Things,Book:ctpow,Book:ctpow,reading,ctpow,0.5,0.5,True,explicit_reading_or_audiobook_duration,0.5,calendar_analysis_duration,,,0.0,churchill the power of words,finish_0202,2026-05-07,ref_to_finished_title
calendar_analysis_row_036046_part_0,calendar_analysis_row_036046,2026-02-19,2026-02-19 19:00:00+00:00,2026-02-19 20:30:00+00:00,Things,finished book: the parable of rust a novella,finished book: the parable of rust a novella,finished,the parable of rust a novella,1.375,1.5,True,explicit_finished_book_duration,1.5,full_duration_minor_overlap,lunch,"Meals, Supplements, Sleep",0.125,the parable of rust a novella,finish_0193,2026-02-19,finished_event_identity
calendar_analysis_row_036087_part_0,calendar_analysis_row_036087,2026-02-21,2026-02-21 12:15:00+00:00,2026-02-21 13:00:00+00:00,Things,Book:ctpow,Book:ctpow,reading,ctpow,0.75,0.75,True,explicit_reading_or_audiobook_duration,0.75,calendar_analysis_duration,,,0.0,churchill the power of words,finish_0202,2026-05-07,ref_to_finished_title
