title,category,read_year,link,trueEnjoy,grRating,ridge_full_enjoy,rf_enjoy,gbm_enjoy,heuristic_sum
"Crime and Punishment",General Reading,2012,https://www.goodreads.com/review/show/369949812?utm_medium=api&utm_source=rss,4,4.27,3.7591985322819172,3.447846145126452,2.9275548225167403,4.27
"The Name of the Wind (The Kingkiller Chronicle, #1)",General Reading,2012,https://www.goodreads.com/review/show/369949598?utm_medium=api&utm_source=rss,4,4.52,3.9958411903661486,3.656207828865651,3.361656719965461,4.52
"The Hunger Games (The Hunger Games, #1)",General Reading,2012,https://www.goodreads.com/review/show/369949542?utm_medium=api&utm_source=rss,3,4.35,3.8349241828688716,3.439714795599229,2.954018112679327,4.35
"The Door Into Summer",General Reading,2012,https://www.goodreads.com/review/show/369946704?utm_medium=api&utm_source=rss,4,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"The Cat Who Walks Through Walls",General Reading,2012,https://www.goodreads.com/review/show/369946657?utm_medium=api&utm_source=rss,2,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"Time Enough for Love",General Reading,2012,https://www.goodreads.com/review/show/369946626?utm_medium=api&utm_source=rss,2,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"Forty Thousand in Gehenna (Unionside, #1)",General Reading,2012,https://www.goodreads.com/review/show/369946077?utm_medium=api&utm_source=rss,2,3.81,3.323776041406933,3.151179036164781,2.621145477958113,3.81
"Perdido Street Station (New Crobuzon, #1)",General Reading,2012,https://www.goodreads.com/review/show/369945671?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Foundation and Empire (Foundation, #2)",General Reading,2012,https://www.goodreads.com/review/show/369944863?utm_medium=api&utm_source=rss,4,4.23,3.7213357069884414,3.432424911847278,2.9275548225167403,4.23
"Fahrenheit 451",General Reading,2012,https://www.goodreads.com/review/show/369944828?utm_medium=api&utm_source=rss,4,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"Darwin's Radio (Darwin's Radio, #1)",General Reading,2012,https://www.goodreads.com/review/show/369944705?utm_medium=api&utm_source=rss,4,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"Blue Mars (Mars Trilogy, #3)",General Reading,2012,https://www.goodreads.com/review/show/369944651?utm_medium=api&utm_source=rss,4,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"Stranger in a Strange Land",General Reading,2012,https://www.goodreads.com/review/show/369944408?utm_medium=api&utm_source=rss,4,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"Do Androids Dream of Electric Sheep?",General Reading,2012,https://www.goodreads.com/review/show/369944377?utm_medium=api&utm_source=rss,3,4.08,3.5793501121379028,3.2941670084941954,2.7622671254511912,4.08
"The Stars My Destination",General Reading,2012,https://www.goodreads.com/review/show/369944326?utm_medium=api&utm_source=rss,5,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"Singularity Sky (Eschaton, #1)",General Reading,2012,https://www.goodreads.com/review/show/369944179?utm_medium=api&utm_source=rss,3,3.84,3.3521731603770406,3.1840477112016923,2.621145477958113,3.84
"The Dispossessed: An Ambiguous Utopia",General Reading,2012,https://www.goodreads.com/review/show/369944112?utm_medium=api&utm_source=rss,1,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"Never Let Me Go",General Reading,2012,https://www.goodreads.com/review/show/369943972?utm_medium=api&utm_source=rss,4,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"A Canticle for Leibowitz (St. Leibowitz, #1)",General Reading,2012,https://www.goodreads.com/review/show/369943959?utm_medium=api&utm_source=rss,5,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"The Man in the High Castle",General Reading,2012,https://www.goodreads.com/review/show/369943949?utm_medium=api&utm_source=rss,4,3.63,3.153393327586286,3.0809569415381937,2.865842948517334,3.63
"America (The Book): A Citizen's Guide to Democracy Inaction",General Reading,2012,https://www.goodreads.com/review/show/369943825?utm_medium=api&utm_source=rss,3,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"The Moon Is a Harsh Mistress",General Reading,2012,https://www.goodreads.com/review/show/369943738?utm_medium=api&utm_source=rss,4,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"Old Man's War (Old Man's War, #1)",General Reading,2012,https://www.goodreads.com/review/show/369943667?utm_medium=api&utm_source=rss,4,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"To Your Scattered Bodies Go (Riverworld, #1)",General Reading,2012,https://www.goodreads.com/review/show/369943620?utm_medium=api&utm_source=rss,4,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"Armor",General Reading,2012,https://www.goodreads.com/review/show/369943581?utm_medium=api&utm_source=rss,5,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"The Tempest",General Reading,2012,https://www.goodreads.com/review/show/369943155?utm_medium=api&utm_source=rss,3,3.78,3.2953789224368255,3.1543829034891924,2.82691905075889,3.78
"Childhood’s End",General Reading,2012,https://www.goodreads.com/review/show/369942945?utm_medium=api&utm_source=rss,4,4.12,3.6172129374313795,3.2779417955487715,2.7622671254511912,4.12
"The Gods Themselves",General Reading,2012,https://www.goodreads.com/review/show/369942880?utm_medium=api&utm_source=rss,2,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"Consider Phlebas (Culture, #1)",General Reading,2012,https://www.goodreads.com/review/show/369942861?utm_medium=api&utm_source=rss,4,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Monkey Brain Sushi: New Tastes in Japanese Fiction",General Reading,2012,https://www.goodreads.com/review/show/369942555?utm_medium=api&utm_source=rss,3,3.63,3.153393327586286,3.0809569415381937,2.865842948517334,3.63
"Everything's Eventual",General Reading,2012,https://www.goodreads.com/review/show/369942264?utm_medium=api&utm_source=rss,3,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"The Running Man",General Reading,2012,https://www.goodreads.com/review/show/369942227?utm_medium=api&utm_source=rss,4,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"The Tommyknockers",General Reading,2012,https://www.goodreads.com/review/show/369942132?utm_medium=api&utm_source=rss,3,3.62,3.1439276212629177,3.091631454525206,2.8817425997587325,3.62
"Song of Susannah (The Dark Tower, #6)",General Reading,2012,https://www.goodreads.com/review/show/369942090?utm_medium=api&utm_source=rss,2,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Wolves of the Calla (The Dark Tower, #5)",General Reading,2012,https://www.goodreads.com/review/show/369942026?utm_medium=api&utm_source=rss,2,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"The Dark Tower (The Dark Tower, #7)",General Reading,2012,https://www.goodreads.com/review/show/369942010?utm_medium=api&utm_source=rss,2,4.27,3.7591985322819172,3.447846145126452,2.9275548225167403,4.27
"Wizard and Glass (The Dark Tower, #4)",General Reading,2012,https://www.goodreads.com/review/show/369941958?utm_medium=api&utm_source=rss,2,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"On Writing: A Memoir of the Craft",General Reading,2012,https://www.goodreads.com/review/show/369941896?utm_medium=api&utm_source=rss,4,4.33,3.8159927702221332,3.4097739629405854,2.954018112679327,4.33
"The Waste Lands (The Dark Tower, #3)",General Reading,2012,https://www.goodreads.com/review/show/369941853?utm_medium=api&utm_source=rss,3,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"The Dead Zone",General Reading,2012,https://www.goodreads.com/review/show/369941825?utm_medium=api&utm_source=rss,2,3.97,3.475227342580841,3.134045811789025,2.5386562938085575,3.97
"Needful Things",General Reading,2012,https://www.goodreads.com/review/show/369941752?utm_medium=api&utm_source=rss,3,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"The Drawing of the Three (The Dark Tower, #2)",General Reading,2012,https://www.goodreads.com/review/show/369941596?utm_medium=api&utm_source=rss,2,4.23,3.7213357069884414,3.432424911847278,2.9275548225167403,4.23
"’Salem’s Lot",General Reading,2012,https://www.goodreads.com/review/show/369941573?utm_medium=api&utm_source=rss,3,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"The Gunslinger (The Dark Tower, #1)",General Reading,2012,https://www.goodreads.com/review/show/369941489?utm_medium=api&utm_source=rss,5,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"The Stand",General Reading,2012,https://www.goodreads.com/review/show/369941484?utm_medium=api&utm_source=rss,2,4.35,3.8349241828688716,3.439714795599229,2.954018112679327,4.35
"Chaos: Making a New Science",General Reading,2012,https://www.goodreads.com/review/show/369941313?utm_medium=api&utm_source=rss,2,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"Dracula",General Reading,2012,https://www.goodreads.com/review/show/369941294?utm_medium=api&utm_source=rss,3,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"Charlotte’s Web",General Reading,2012,https://www.goodreads.com/review/show/369941111?utm_medium=api&utm_source=rss,4,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"The War of the Worlds",General Reading,2012,https://www.goodreads.com/review/show/369940955?utm_medium=api&utm_source=rss,4,3.84,3.3521731603770406,3.1840477112016923,2.621145477958113,3.84
"Deathbird Stories",General Reading,2012,https://www.goodreads.com/review/show/369940938?utm_medium=api&utm_source=rss,3,4.17,3.6645414690482254,3.2943931354785496,2.6440748476244127,4.17
"Voices (Annals of the Western Shore, #2)",General Reading,2012,https://www.goodreads.com/review/show/369940889?utm_medium=api&utm_source=rss,2,3.92,3.427898810963994,3.16665920115171,2.621145477958113,3.92
"Down and Out in the Magic Kingdom",General Reading,2012,https://www.goodreads.com/review/show/369940846?utm_medium=api&utm_source=rss,2,3.57,3.096599089646071,3.0808205669360933,2.910628499887679,3.57
"The Yiddish Policemen's Union",General Reading,2012,https://www.goodreads.com/review/show/369940811?utm_medium=api&utm_source=rss,3,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"The Years of Rice and Salt",General Reading,2012,https://www.goodreads.com/review/show/369940797?utm_medium=api&utm_source=rss,4,3.76,3.2764475097900863,3.143957952431198,2.9420243767299623,3.76
"A Wizard of Earthsea (Earthsea Cycle, #1)",General Reading,2012,https://www.goodreads.com/review/show/369940515?utm_medium=api&utm_source=rss,3,4.02,3.522555874197687,3.130877929761123,2.57426083774174,4.02
"We",General Reading,2012,https://www.goodreads.com/review/show/369940462?utm_medium=api&utm_source=rss,4,3.9,3.4089673983172557,3.1602654121873868,2.621145477958113,3.9
"Count Zero (Sprawl, #2)",General Reading,2012,https://www.goodreads.com/review/show/369940347?utm_medium=api&utm_source=rss,3,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"Mona Lisa Overdrive (Sprawl, #3)",General Reading,2012,https://www.goodreads.com/review/show/369940253?utm_medium=api&utm_source=rss,3,4.01,3.5130901678743176,3.130877929761123,2.57426083774174,4.01
"Idoru (Bridge, #2)",General Reading,2012,https://www.goodreads.com/review/show/369940231?utm_medium=api&utm_source=rss,2,3.83,3.3427074540536714,3.1791866000905817,2.621145477958113,3.83
"The First Four Years  (Little House, #9)",General Reading,2012,https://www.goodreads.com/review/show/369939743?utm_medium=api&utm_source=rss,2,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"Farmer Boy (Little House, #2)",General Reading,2012,https://www.goodreads.com/review/show/369939728?utm_medium=api&utm_source=rss,2,4.09,3.588815818461272,3.301044940592961,2.7622671254511912,4.09
"The Long Winter (Little House, #6)",General Reading,2012,https://www.goodreads.com/review/show/369939665?utm_medium=api&utm_source=rss,3,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"By the Shores of Silver Lake  (Little House, #5)",General Reading,2012,https://www.goodreads.com/review/show/369939609?utm_medium=api&utm_source=rss,2,4.18,3.6740071753715946,3.2943931354785496,2.6440748476244127,4.18
"Little Town on the Prairie  (Little House, #7)",General Reading,2012,https://www.goodreads.com/review/show/369939587?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"On the Banks of Plum Creek (Little House, #4)",General Reading,2012,https://www.goodreads.com/review/show/369939576?utm_medium=api&utm_source=rss,3,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Little House on the Prairie (Little House, #3)",General Reading,2012,https://www.goodreads.com/review/show/369939541?utm_medium=api&utm_source=rss,4,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Little House in the Big Woods (Little House, #1)",General Reading,2012,https://www.goodreads.com/review/show/369939504?utm_medium=api&utm_source=rss,4,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"The Tokyo Zodiac Murders",General Reading,2012,https://www.goodreads.com/review/show/369936549?utm_medium=api&utm_source=rss,4,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"The League of Extraordinary Gentlemen, Vol. 1",General Reading,2012,https://www.goodreads.com/review/show/369935839?utm_medium=api&utm_source=rss,3,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"The League of Extraordinary Gentlemen, Vol. 2",General Reading,2012,https://www.goodreads.com/review/show/369935811?utm_medium=api&utm_source=rss,3,3.94,3.4468302236107324,3.167391229562459,2.645010657526909,3.94
"V for Vendetta",General Reading,2012,https://www.goodreads.com/review/show/369935729?utm_medium=api&utm_source=rss,4,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"Watchmen",General Reading,2012,https://www.goodreads.com/review/show/369935702?utm_medium=api&utm_source=rss,5,4.38,3.86332130183898,3.5961210061167157,2.954018112679327,4.38
"Neon Genesis Evangelion, Vol. 12",General Reading,2012,https://www.goodreads.com/review/show/369935208?utm_medium=api&utm_source=rss,2,4.42,3.901184127132456,3.7046565988456712,3.361656719965461,4.42
"Der Mond: The Art of Neon Genesis Evangelion",General Reading,2012,https://www.goodreads.com/review/show/369935148?utm_medium=api&utm_source=rss,4,4.35,3.8349241828688716,3.439714795599229,2.954018112679327,4.35
"Neon Genesis Evangelion, Vol. 10",General Reading,2012,https://www.goodreads.com/review/show/369934956?utm_medium=api&utm_source=rss,2,4.42,3.901184127132456,3.7046565988456712,3.361656719965461,4.42
"Neon Genesis Evangelion, Vol. 9",General Reading,2012,https://www.goodreads.com/review/show/369934902?utm_medium=api&utm_source=rss,2,4.36,3.8443898891922417,3.439714795599229,2.954018112679327,4.36
"Neon Genesis Evangelion, Vol. 8",General Reading,2012,https://www.goodreads.com/review/show/369934847?utm_medium=api&utm_source=rss,2,4.37,3.85385559551561,3.4821218681820705,2.954018112679327,4.37
"Neon Genesis Evangelion, Vol. 7",General Reading,2012,https://www.goodreads.com/review/show/369934821?utm_medium=api&utm_source=rss,2,4.39,3.8727870081623483,3.615679537862747,2.954018112679327,4.39
"Neon Genesis Evangelion, Vol. 6",General Reading,2012,https://www.goodreads.com/review/show/369934773?utm_medium=api&utm_source=rss,2,4.4,3.8822527144857184,3.6096795378627475,2.9257548071628277,4.4
"Neon Genesis Evangelion, Vol. 4",General Reading,2012,https://www.goodreads.com/review/show/369934739?utm_medium=api&utm_source=rss,3,4.32,3.806527063898764,3.478839420587795,3.0740397452633794,4.32
"Neon Genesis Evangelion, Vol. 3",General Reading,2012,https://www.goodreads.com/review/show/369934705?utm_medium=api&utm_source=rss,3,4.34,3.8254584765455024,3.4148184385960167,2.954018112679327,4.34
"Neon Genesis Evangelion, Vol. 5",General Reading,2012,https://www.goodreads.com/review/show/369934664?utm_medium=api&utm_source=rss,3,4.34,3.8254584765455024,3.4148184385960167,2.954018112679327,4.34
"Neon Genesis Evangelion, Vol. 2",General Reading,2012,https://www.goodreads.com/review/show/369934634?utm_medium=api&utm_source=rss,3,4.27,3.7591985322819172,3.447846145126452,2.9275548225167403,4.27
"Neon Genesis Evangelion, Vol. 1",General Reading,2012,https://www.goodreads.com/review/show/369934522?utm_medium=api&utm_source=rss,4,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Gunnerkrigg Court, Volume 1: Orientation (Gunnerkrigg Court #1)",General Reading,2012,https://www.goodreads.com/review/show/369933112?utm_medium=api&utm_source=rss,2,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Yotsuba&!, Vol. 1 (Yotsuba&!, #1)",General Reading,2012,https://www.goodreads.com/review/show/369933016?utm_medium=api&utm_source=rss,4,4.34,3.8254584765455024,3.4148184385960167,2.954018112679327,4.34
"From Hell",General Reading,2012,https://www.goodreads.com/review/show/369932378?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"The Invisibles, Vol. 7: The Invisible Kingdom",General Reading,2012,https://www.goodreads.com/review/show/369931862?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"The Invisibles, Vol. 5: Counting to None",General Reading,2012,https://www.goodreads.com/review/show/369931682?utm_medium=api&utm_source=rss,3,4.2,3.692938588018333,3.38316215536463,2.895634800768575,4.2
"The Invisibles, Vol. 6: Kissing Mister Quimper",General Reading,2012,https://www.goodreads.com/review/show/369931683?utm_medium=api&utm_source=rss,4,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"The Invisibles, Vol. 4: Bloody Hell in America",General Reading,2012,https://www.goodreads.com/review/show/369931597?utm_medium=api&utm_source=rss,3,4.18,3.6740071753715946,3.2943931354785496,2.6440748476244127,4.18
"The Invisibles, Vol. 2: Apocalipstick",General Reading,2012,https://www.goodreads.com/review/show/369931111?utm_medium=api&utm_source=rss,3,4.23,3.7213357069884414,3.432424911847278,2.9275548225167403,4.23
"The Invisibles, Volume 1: Say You Want a Revolution",General Reading,2012,https://www.goodreads.com/review/show/369931046?utm_medium=api&utm_source=rss,4,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"100 Bullets, Vol. 7: Samurai",General Reading,2012,https://www.goodreads.com/review/show/369930269?utm_medium=api&utm_source=rss,2,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"100 Bullets, Vol. 8: The Hard Way",General Reading,2012,https://www.goodreads.com/review/show/369930226?utm_medium=api&utm_source=rss,2,4.2,3.692938588018333,3.38316215536463,2.895634800768575,4.2
"100 Bullets, Vol. 6: Six Feet Under the Gun",General Reading,2012,https://www.goodreads.com/review/show/369930248?utm_medium=api&utm_source=rss,2,4.12,3.6172129374313795,3.2779417955487715,2.7622671254511912,4.12
"100 Bullets, Vol. 5: The Counterfifth Detective",General Reading,2012,https://www.goodreads.com/review/show/369930174?utm_medium=api&utm_source=rss,2,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"100 Bullets, Vol. 4: A Foregone Tomorrow",General Reading,2012,https://www.goodreads.com/review/show/369930166?utm_medium=api&utm_source=rss,2,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"100 Bullets, Vol. 3: Hang Up on the Hang Low",General Reading,2012,https://www.goodreads.com/review/show/369930136?utm_medium=api&utm_source=rss,3,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"100 Bullets, Vol. 2: Split Second Chance",General Reading,2012,https://www.goodreads.com/review/show/369930115?utm_medium=api&utm_source=rss,3,4.09,3.588815818461272,3.301044940592961,2.7622671254511912,4.09
"100 Bullets, Vol. 1: First Shot, Last Call",General Reading,2012,https://www.goodreads.com/review/show/369930065?utm_medium=api&utm_source=rss,3,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"300",General Reading,2012,https://www.goodreads.com/review/show/369929950?utm_medium=api&utm_source=rss,4,3.98,3.48469304890421,3.1166020754783723,2.5386562938085575,3.98
"Batman: The Dark Knight Returns",General Reading,2012,https://www.goodreads.com/review/show/369929905?utm_medium=api&utm_source=rss,4,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"Y: The Last Man, Vol. 10: Whys and Wherefores",General Reading,2012,https://www.goodreads.com/review/show/369929819?utm_medium=api&utm_source=rss,2,4.33,3.8159927702221332,3.4097739629405854,2.954018112679327,4.33
"Y: The Last Man, Vol. 6: Girl on Girl",General Reading,2012,https://www.goodreads.com/review/show/369929352?utm_medium=api&utm_source=rss,3,4.2,3.692938588018333,3.38316215536463,2.895634800768575,4.2
"Y: The Last Man, Vol. 8: Kimono Dragons",General Reading,2012,https://www.goodreads.com/review/show/369929295?utm_medium=api&utm_source=rss,3,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"Y: The Last Man, Vol. 9: Motherland",General Reading,2012,https://www.goodreads.com/review/show/369929263?utm_medium=api&utm_source=rss,3,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"Y: The Last Man, Vol. 4: Safeword",General Reading,2012,https://www.goodreads.com/review/show/369929237?utm_medium=api&utm_source=rss,3,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"Y: The Last Man, Vol. 7: Paper Dolls",General Reading,2012,https://www.goodreads.com/review/show/369929196?utm_medium=api&utm_source=rss,3,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Y: The Last Man, Vol. 3: One Small Step",General Reading,2012,https://www.goodreads.com/review/show/369929185?utm_medium=api&utm_source=rss,3,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"Y: The Last Man, Vol. 5: Ring of Truth",General Reading,2012,https://www.goodreads.com/review/show/369929161?utm_medium=api&utm_source=rss,3,4.27,3.7591985322819172,3.447846145126452,2.9275548225167403,4.27
"Y: The Last Man, Vol. 2: Cycles",General Reading,2012,https://www.goodreads.com/review/show/369929160?utm_medium=api&utm_source=rss,3,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"Y: The Last Man, Vol. 1: Unmanned",General Reading,2012,https://www.goodreads.com/review/show/369929095?utm_medium=api&utm_source=rss,4,4.08,3.5793501121379028,3.2941670084941954,2.7622671254511912,4.08
"Flight, Vol. 1 (Flight, #1)",General Reading,2012,https://www.goodreads.com/review/show/369928922?utm_medium=api&utm_source=rss,4,3.88,3.3900359856705173,3.1916184602363327,2.621145477958113,3.88
"Zot!: The Complete Black-and-White Collection: 1987-1991",General Reading,2012,https://www.goodreads.com/review/show/369928748?utm_medium=api&utm_source=rss,3,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"Understanding Comics: The Invisible Art",General Reading,2012,https://www.goodreads.com/review/show/369928702?utm_medium=api&utm_source=rss,5,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",General Reading,2012,https://www.goodreads.com/review/show/369928594?utm_medium=api&utm_source=rss,4,4.42,3.901184127132456,3.7046565988456712,3.361656719965461,4.42
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",General Reading,2012,https://www.goodreads.com/review/show/369928570?utm_medium=api&utm_source=rss,4,4.5,3.9769097777194102,3.656207828865651,3.361656719965461,4.5
"Harry Potter and the Goblet of Fire (Harry Potter, #4)",General Reading,2012,https://www.goodreads.com/review/show/369928504?utm_medium=api&utm_source=rss,2,4.56,4.033704015659626,3.656207828865651,3.361656719965461,4.56
"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",General Reading,2012,https://www.goodreads.com/review/show/369928478?utm_medium=api&utm_source=rss,4,4.57,4.043169721982996,3.656207828865651,3.361656719965461,4.57
"Harry Potter and the Deathly Hallows (Harry Potter, #7)",General Reading,2012,https://www.goodreads.com/review/show/369928438?utm_medium=api&utm_source=rss,3,4.61,4.081032547276473,3.656207828865651,3.361656719965461,4.61
"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",General Reading,2012,https://www.goodreads.com/review/show/369928272?utm_medium=api&utm_source=rss,1,3.68,3.200721859203133,3.06925610764986,2.6920097982944986,3.68
"The 4-Hour Workweek",General Reading,2012,https://www.goodreads.com/review/show/369928235?utm_medium=api&utm_source=rss,3,3.92,3.427898810963994,3.16665920115171,2.621145477958113,3.92
"Our Posthuman Future: Consequences of the Biotechnology Revolution",General Reading,2012,https://www.goodreads.com/review/show/369928107?utm_medium=api&utm_source=rss,2,3.42,2.9546134947955323,2.847226251055127,2.6652901079298643,3.42
"To Kill a Mockingbird",General Reading,2012,https://www.goodreads.com/review/show/369927972?utm_medium=api&utm_source=rss,2,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"Of Mice and Men",General Reading,2012,https://www.goodreads.com/review/show/369927913?utm_medium=api&utm_source=rss,2,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"A Tale of Two Cities",General Reading,2012,https://www.goodreads.com/review/show/369927854?utm_medium=api&utm_source=rss,3,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"Memoirs of a Geisha",General Reading,2012,https://www.goodreads.com/review/show/369927835?utm_medium=api&utm_source=rss,2,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"The Diary of a Young Girl",General Reading,2012,https://www.goodreads.com/review/show/369927698?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"The Time Traveler's Wife",General Reading,2012,https://www.goodreads.com/review/show/369927565?utm_medium=api&utm_source=rss,3,3.9,3.4089673983172557,3.1602654121873868,2.621145477958113,3.9
"Being Wrong: Adventures in the Margin of Error",General Reading,2020,https://www.goodreads.com/review/show/645775331?utm_medium=api&utm_source=rss,3,3.87,3.380570279347148,3.1916184602363327,2.621145477958113,3.87
"Beyond the Hoax: Science, Philosophy and Culture",General Reading,2012,https://www.goodreads.com/review/show/369926342?utm_medium=api&utm_source=rss,3,3.65,3.1723247402330252,3.077028370109622,2.865842948517334,3.65
"The 10000 Year Explosion: How Civilization Accelerated Human Evolution",General Reading,2012,https://www.goodreads.com/review/show/369924328?utm_medium=api&utm_source=rss,4,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"The Information: A History, a Theory, a Flood",General Reading,2012,https://www.goodreads.com/review/show/369924282?utm_medium=api&utm_source=rss,3,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"The Tale of Genji",General Reading,2012,https://www.goodreads.com/review/show/369923546?utm_medium=api&utm_source=rss,4,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"Hell is the Absence of God",General Reading,2012,https://www.goodreads.com/review/show/369923213?utm_medium=api&utm_source=rss,5,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"The Lifecycle of Software Objects",General Reading,2012,https://www.goodreads.com/review/show/369923132?utm_medium=api&utm_source=rss,3,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
"Doomsday Book (Oxford Time Travel, #1)",General Reading,2012,https://www.goodreads.com/review/show/369922731?utm_medium=api&utm_source=rss,3,4.02,3.522555874197687,3.130877929761123,2.57426083774174,4.02
"Feersum Endjinn",General Reading,2012,https://www.goodreads.com/review/show/369922680?utm_medium=api&utm_source=rss,2,3.86,3.371104573023779,3.186715309829828,2.621145477958113,3.86
"To Say Nothing of the Dog (Oxford Time Travel, #2)",General Reading,2012,https://www.goodreads.com/review/show/369922025?utm_medium=api&utm_source=rss,3,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"The Silence of the Lambs  (Hannibal Lecter, #2)",General Reading,2012,https://www.goodreads.com/review/show/369916797?utm_medium=api&utm_source=rss,4,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"King Lear",General Reading,2012,https://www.goodreads.com/review/show/369916087?utm_medium=api&utm_source=rss,3,3.91,3.4184331046406258,3.167601003404526,2.621145477958113,3.91
